fq,pc,prec,recall,f1_score,dimensions,count,pearson,rssi_base,time

simulazione_1

range 50
10, 3, 0.9984917043740573, 0.9800148038490007, 0.9891669779604034, True,     False, False, True, False
10, 3, 1.0, 0.9460059171597633, 0.9722538958570887, True,     False, False, True, True
10, 3, 0.9590469099032017, 0.9854628921193573, 0.9720754716981133, True,     False, True, False, False
10, 3, 1.0, 0.9452662721893491, 0.9718631178707224, True,     False, True, False, True
10, 3, 1.0, 0.9785502958579881, 0.9891588785046729, True,     False, True, True, False
10, 3, 0.7498144023756496, 0.9132007233273056, 0.8234814512841417, True,     True, False, False, False
10, 3, 1.0, 0.886094674556213, 0.9396078431372549, True,     True, False, False, True
10, 3, 0.9926888708367181, 0.9092261904761905, 0.9491262135922329, True,     True, False, True, False
10, 3, 0.9893704006541292, 0.9029850746268657, 0.9442060085836911, True,     True, True, False, False
10, 4, 0.9985422740524781, 0.9553695955369595, 0.9764789736279401, True,     False, False, False, True
10, 4, 0.9964336661911555, 0.976240391334731, 0.986233674549947, True,     False, False, True, False
10, 4, 1.0, 0.9498257839721255, 0.9742673338098642, True,     False, False, True, True
10, 4, 0.9746300211416491, 0.9850427350427351, 0.9798087141339, True,     False, True, False, False
10, 4, 1.0, 0.9505226480836237, 0.9746337977849232, True,     False, True, False, True
10, 4, 0.995702005730659, 0.9727081875437369, 0.9840707964601769, True,     False, True, True, False
10, 4, 0.8445408532176428, 0.9139280125195618, 0.8778654641112362, True,     True, False, False, False
10, 4, 0.9984472049689441, 0.8967921896792189, 0.9448934606906686, True,     True, False, False, True
10, 4, 0.9870525514089871, 0.9094736842105263, 0.9466764061358656, True,     True, False, True, False
10, 4, 0.9855182926829268, 0.9112050739957717, 0.9469058952764555, True,     True, True, False, False
10, 5, 1.0, 0.9052631578947369, 0.9502762430939227, True,     False, False, False, True
10, 5, 0.9761904761904762, 0.8631578947368421, 0.9162011173184357, True,     False, False, True, False
10, 5, 1.0, 0.8210526315789474, 0.9017341040462429, True,     False, False, True, True
10, 5, 0.9175257731958762, 0.978021978021978, 0.9468085106382979, True,     False, True, False, False
10, 5, 1.0, 0.8947368421052632, 0.9444444444444444, True,     False, True, False, True
10, 5, 1.0, 0.8631578947368421, 0.9265536723163842, True,     False, True, True, False
10, 5, 0.3897058823529412, 0.803030303030303, 0.5247524752475248, True,     True, False, False, False
10, 5, 1.0, 0.7473684210526316, 0.8554216867469879, True,     True, False, False, True
10, 5, 0.9857142857142858, 0.7263157894736842, 0.8363636363636364, True,     True, False, True, False
10, 5, 0.9726027397260274, 0.7553191489361702, 0.8502994011976047, True,     True, True, False, False


range 100
1, 1, 0.9983410749834107, 0.991106719367589, 0.9947107438016528, True,     False, False, False, True
1, 1, 0.9942818701648167, 0.9775132275132276, 0.9858262464565617, True,     False, False, True, False
1, 1, 0.9996631862579993, 0.9766370516617309, 0.9880159786950732, True,     False, False, True, True
1, 1, 0.9828552588196505, 0.9930046635576283, 0.987903893951947, True,     False, True, False, False
1, 1, 0.9996668887408394, 0.98749588680487, 0.993544115212713, True,     False, True, False, True
1, 1, 0.9983159312899966, 0.9762845849802372, 0.9871773522064946, True,     False, True, True, False
1, 1, 0.930852815278235, 0.9771863117870723, 0.9534569983136595, True,     True, False, False, False
1, 1, 0.9989966555183947, 0.983536384590056, 0.9912062385929982, True,     True, False, False, True
1, 1, 0.9949460916442049, 0.9755533531549389, 0.9851542952460384, True,     True, False, True, False
1, 1, 0.9926837379447955, 0.9871031746031746, 0.989885591112585, True,     True, True, False, False
1, 2, 0.9987623762376238, 0.992619926199262, 0.9956816779765577, True,     False, False, False, True
1, 2, 0.9941471571906354, 0.9786008230452675, 0.9863127333056823, True,     False, False, True, False
1, 2, 0.9991642290012537, 0.9799180327868853, 0.989447548106766, True,     False, False, True, True
1, 2, 0.9827868852459016, 0.9950207468879668, 0.9888659793814434, True,     False, True, False, False
1, 2, 1.0, 0.9897624897624898, 0.9948549084173698, True,     False, True, False, True
1, 2, 0.9979088247595148, 0.979072630283135, 0.9884009942004971, True,     False, True, True, False
1, 2, 0.928219852337982, 0.9712446351931331, 0.9492449664429531, True,     True, False, False, False
1, 2, 0.9987546699875467, 0.986469864698647, 0.9925742574257425, True,     True, False, False, True
1, 2, 0.9962295768747381, 0.9765913757700205, 0.9863127333056823, True,     True, False, True, False
1, 2, 0.9937913907284768, 0.9880658436213992, 0.9909203466776723, True,     True, True, False, False
1, 3, 0.995575221238938, 0.9761388286334056, 0.9857612267250823, True,     False, False, False, True
1, 3, 0.9916703200350724, 0.985191637630662, 0.9884203626829802, True,     False, False, True, False
1, 3, 0.9991091314031181, 0.9697362732382188, 0.9842035980693287, True,     False, False, True, True
1, 3, 0.9748482220294883, 0.9916188795765328, 0.9831620380494205, True,     False, True, False, False
1, 3, 0.9982293050022134, 0.975768065772393, 0.9868708971553611, True,     False, True, False, True
1, 3, 0.9951690821256038, 0.9835069444444444, 0.9893036454922506, True,     False, True, True, False
1, 3, 0.8467846353042727, 0.9556746225036532, 0.8979405034324942, True,     True, False, False, False
1, 3, 0.9951197870452528, 0.9735243055555556, 0.9842035980693287, True,     True, False, False, True
1, 3, 0.9934152765583846, 0.9839130434782609, 0.9886413280908695, True,     True, False, True, False
1, 3, 0.9881889763779528, 0.9856020942408377, 0.9868938401048493, True,     True, True, False, False
1, 4, 0.9962264150943396, 0.9898762654668166, 0.9930411886402106, True,     False, False, False, True
1, 4, 0.9935238095238095, 0.9800826756858324, 0.9867574725690502, True,     False, False, True, False
1, 4, 0.9984732824427481, 0.9790419161676647, 0.9886621315192743, True,     False, False, True, True
1, 4, 0.9838770153730784, 0.9939393939393939, 0.9888826078763897, True,     False, True, False, False
1, 4, 0.9988666414809217, 0.9891507669285448, 0.9939849624060151, True,     False, True, False, True
1, 4, 0.9973292636398321, 0.9790262172284644, 0.988092988092988, True,     False, True, True, False
1, 4, 0.9279043705640643, 0.9748822605965463, 0.9508133971291867, True,     True, False, False, False
1, 4, 0.9969685486926866, 0.9861319340329835, 0.99152063312606, True,     True, False, False, True
1, 4, 0.994279176201373, 0.9793388429752066, 0.9867524602573807, True,     True, False, True, False
1, 4, 0.9916918429003021, 0.9879608728367193, 0.9898228420655861, True,     True, True, False, False
1, 5, 0.9915966386554622, 0.9752066115702479, 0.9833333333333334, True,     False, False, False, True
1, 5, 0.9895833333333334, 0.7851239669421488, 0.8755760368663597, True,     False, False, True, False
1, 5, 1.0, 0.7786885245901639, 0.8755760368663594, True,     False, False, True, True
1, 5, 0.9421487603305785, 0.957983193277311, 0.95, True,     False, True, False, False
1, 5, 1.0, 0.9672131147540983, 0.9833333333333333, True,     False, True, False, True
1, 5, 1.0, 0.7868852459016393, 0.8807339449541284, True,     False, True, True, False
1, 5, 0.5527950310559007, 0.8165137614678899, 0.6592592592592593, True,     True, False, False, False
1, 5, 0.991304347826087, 0.9421487603305785, 0.9661016949152543, True,     True, False, False, True
1, 5, 1.0, 0.7704918032786885, 0.8703703703703703, True,     True, False, True, False
1, 5, 0.9739130434782609, 0.9256198347107438, 0.9491525423728814, True,     True, True, False, False

10, 1, 0.993361285814116, 0.9640556120718887, 0.9784890724488039, True,     False, False, False, True
10, 1, 0.993060374739764, 0.970498474059003, 0.9816498027782541, True,     False, False, True, False
10, 1, 0.9996467679265277, 0.9541469993256911, 0.9763670864240125, True,     False, False, True, True
10, 1, 0.9621676891615542, 0.9836236933797909, 0.9727773949000689, True,     False, True, False, False
10, 1, 0.9992915338292596, 0.951433389544688, 0.974775397373877, True,     False, True, False, True
10, 1, 0.9943997199859993, 0.9620724686759228, 0.9779690189328744, True,     False, True, True, False
10, 1, 0.914004914004914, 0.9326647564469914, 0.9232405601843645, True,     True, False, False, False
10, 1, 0.9992603550295858, 0.9112984822934233, 0.9532545422473099, True,     True, False, False, True
10, 1, 0.9901889534883721, 0.9256114130434783, 0.956811797752809, True,     True, False, True, False
10, 1, 0.9905385735080058, 0.9239646978954514, 0.9560941341763259, True,     True, True, False, False
10, 2, 0.9914912673533364, 0.9377382465057179, 0.9638659120592077, True,     False, False, False, True
10, 2, 0.9934754240974336, 0.964527027027027, 0.9787872294836083, True,     False, False, True, False
10, 2, 1.0, 0.9272803699033207, 0.96226826608506, True,     False, False, True, True
10, 2, 0.9506172839506173, 0.9798157086441421, 0.9649956784788245, True,     False, True, False, False
10, 2, 0.9986345015930814, 0.923012200252419, 0.9593353738522082, True,     False, True, False, True
10, 2, 0.9929824561403509, 0.9576988155668359, 0.975021533161068, True,     False, True, True, False
10, 2, 0.9008410801239487, 0.9154295996401259, 0.9080767514502455, True,     True, False, False, False
10, 2, 0.9995238095238095, 0.8826745164003365, 0.9374720857525681, True,     True, False, False, True
10, 2, 0.9908045977011494, 0.9123624047417442, 0.9499669385056203, True,     True, False, True, False
10, 2, 0.9866174434702354, 0.9078556263269639, 0.9455992923485185, True,     True, True, False, False
10, 3, 0.9906832298136646, 0.9441860465116279, 0.9668759471747131, True,     False, False, False, True
10, 3, 0.9899825783972126, 0.9627276577721304, 0.9761649130341422, True,     False, False, True, False
10, 3, 1.0, 0.9337248322147651, 0.9657266811279827, True,     False, False, True, True
10, 3, 0.9352243861134631, 0.9809058614564832, 0.9575205895101865, True,     False, True, False, False
10, 3, 0.9982054733064154, 0.9348739495798319, 0.9655022781514427, True,     False, True, False, True
10, 3, 0.9969203695556533, 0.9525010508617066, 0.9742046431642304, True,     False, True, True, False
10, 3, 0.8383751080380294, 0.9282296650717703, 0.8810172570390553, True,     True, False, False, False
10, 3, 0.9952629085741355, 0.8850042122999158, 0.9369007803790412, True,     True, False, False, True
10, 3, 0.9848831882730188, 0.9141156462585034, 0.9481808158765159, True,     True, False, True, False
10, 3, 0.9754515979620194, 0.901541095890411, 0.9370411568409344, True,     True, True, False, False
10, 4, 0.9991902834008097, 0.9514263685427911, 0.9747235387045814, True,     False, False, False, True
10, 4, 0.9924692826000793, 0.9701666020922123, 0.9811912225705329, True,     False, False, True, False
10, 4, 1.0, 0.948382126348228, 0.9735073151443259, True,     False, False, True, True
10, 4, 0.9508196721311475, 0.9787063077541182, 0.9645614729756483, True,     False, True, False, False
10, 4, 1.0, 0.9445300462249615, 0.971473851030111, True,     False, True, False, True
10, 4, 0.9932297889287136, 0.9670414889492052, 0.9799607072691552, True,     False, True, True, False
10, 4, 0.9125748502994012, 0.932300163132137, 0.922332055678838, True,     True, False, False, False
10, 4, 1.0, 0.9087057010785824, 0.9521695257315842, True,     True, False, False, True
10, 4, 0.989282769991756, 0.9320388349514563, 0.9598080383923215, True,     True, False, True, False
10, 4, 0.985031185031185, 0.9239469578783152, 0.953511772992554, True,     True, True, False, False
10, 5, 1.0, 0.8699186991869918, 0.9304347826086956, True,     False, False, False, True
10, 5, 1.0, 0.8617886178861789, 0.925764192139738, True,     False, False, True, False
10, 5, 1.0, 0.8292682926829268, 0.9066666666666667, True,     False, False, True, True
10, 5, 0.888, 0.9568965517241379, 0.9211618257261411, True,     False, True, False, False
10, 5, 1.0, 0.8536585365853658, 0.9210526315789475, True,     False, True, False, True
10, 5, 1.0, 0.8617886178861789, 0.925764192139738, True,     False, True, True, False
10, 5, 0.5324675324675324, 0.780952380952381, 0.6332046332046332, True,     True, False, False, False
10, 5, 1.0, 0.7642276422764228, 0.8663594470046084, True,     True, False, False, True
10, 5, 1.0, 0.7479674796747967, 0.855813953488372, True,     True, False, True, False
10, 5, 1.0, 0.7642276422764228, 0.8663594470046084, True,     True, True, False, False



simulazione_2

raggio 50
1, 1, 0.9956772334293948, 0.9801418439716312, 0.9878484631879915, True,     False, False, False, True
1, 1, 0.9873228933631618, 0.9457142857142857, 0.9660707770886536, True,     False, False, True, False
1, 1, 1.0, 0.9300847457627118, 0.9637760702524697, True,     False, False, True, True
1, 1, 0.9921708185053381, 0.9914651493598862, 0.991817858413376, True,     False, True, False, False
1, 1, 0.9992795389048992, 0.9802120141342756, 0.9896539422047806, True,     False, True, False, True
1, 1, 0.9992498124531133, 0.9413427561837456, 0.9694323144104803, True,     False, True, True, False
1, 1, 0.9064539521392313, 0.9534706331045004, 0.929368029739777, True,     True, False, False, False
1, 1, 0.9956647398843931, 0.9773049645390071, 0.9863994273443093, True,     True, False, False, True
1, 1, 0.98572501878287, 0.9378127233738385, 0.9611721611721611, True,     True, False, True, False
1, 1, 0.9914163090128756, 0.9871794871794872, 0.9892933618843683, True,     True, True, False, False
1, 2, 0.9956483899042646, 0.9879101899827288, 0.9917641959254443, True,     False, False, False, True
1, 2, 0.9842883548983364, 0.9277003484320557, 0.9551569506726457, True,     False, False, True, False
1, 2, 0.9981412639405205, 0.9250645994832042, 0.9602145730889584, True,     False, False, True, True
1, 2, 0.975736568457539, 0.9911971830985915, 0.9834061135371179, True,     False, True, False, False
1, 2, 0.9991266375545852, 0.9845094664371773, 0.9917641959254443, True,     False, True, False, True
1, 2, 0.9962790697674418, 0.9240724762726489, 0.9588182632050135, True,     False, True, True, False
1, 2, 0.8909410729991205, 0.9485018726591761, 0.9188208616780046, True,     True, False, False, False
1, 2, 0.9973799126637555, 0.9844827586206897, 0.990889370932755, True,     True, False, False, True
1, 2, 0.9869888475836431, 0.9234782608695652, 0.9541778975741241, True,     True, False, True, False
1, 2, 0.989492119089317, 0.9817549956559514, 0.9856083733100742, True,     True, True, False, False
1, 3, 0.991864406779661, 0.9656765676567657, 0.9785953177257525, True,     False, False, False, True
1, 3, 0.9926174496644296, 0.974308300395257, 0.9833776595744681, True,     False, False, True, False
1, 3, 0.9979353062629044, 0.9520682862770847, 0.9744623655913978, True,     False, False, True, True
1, 3, 0.9895081967213115, 0.9973562458691342, 0.9934167215273205, True,     False, True, False, False
1, 3, 0.9979605710401088, 0.963887065003283, 0.9806279225116901, True,     False, True, False, True
1, 3, 0.9986577181208054, 0.9763779527559056, 0.9873921698739218, True,     False, True, True, False
1, 3, 0.8292358803986711, 0.9433106575963719, 0.8826025459688827, True,     True, False, False, False
1, 3, 0.9952477936184657, 0.9644736842105263, 0.9796191112596058, True,     True, False, False, True
1, 3, 0.9946236559139785, 0.9743252139565504, 0.984369803791154, True,     True, False, True, False
1, 3, 0.9953764861294584, 0.9921000658327848, 0.9937355753379493, True,     True, True, False, False
1, 4, 0.9967558799675588, 0.982414068745004, 0.9895330112721417, True,     False, False, False, True
1, 4, 0.9881255301102629, 0.9387590652699436, 0.9628099173553719, True,     False, False, True, False
1, 4, 1.0, 0.9338118022328549, 0.9657731958762887, True,     False, False, True, True
1, 4, 0.9863453815261044, 0.9919224555735057, 0.9891260571888844, True,     False, True, False, False
1, 4, 0.9991909385113269, 0.985634477254589, 0.9923664122137406, True,     False, True, False, True
1, 4, 0.9974424552429667, 0.9345047923322684, 0.9649484536082474, True,     False, True, True, False
1, 4, 0.8446601941747572, 0.943089430894309, 0.8911651728553137, True,     True, False, False, False
1, 4, 0.9983739837398374, 0.9800478850758181, 0.9891260571888846, True,     True, False, False, True
1, 4, 0.9923076923076923, 0.9317817014446228, 0.9610927152317881, True,     True, False, True, False
1, 4, 0.9943548387096774, 0.9879807692307693, 0.9911575562700964, True,     True, True, False, False
1, 5, 1.0, 0.9669421487603306, 0.9831932773109243, True,     False, False, False, True
1, 5, 0.9574468085106383, 0.7563025210084033, 0.8450704225352111, True,     False, False, True, False
1, 5, 1.0, 0.7520661157024794, 0.8584905660377359, True,     False, False, True, True
1, 5, 0.9833333333333333, 0.9915966386554622, 0.9874476987447698, True,     False, True, False, False
1, 5, 1.0, 0.9669421487603306, 0.9831932773109243, True,     False, True, False, True
1, 5, 1.0, 0.743801652892562, 0.8530805687203791, True,     False, True, True, False
1, 5, 0.45454545454545453, 0.7926829268292683, 0.5777777777777777, True,     True, False, False, False
1, 5, 1.0, 0.9586776859504132, 0.9789029535864979, True,     True, False, False, True
1, 5, 1.0, 0.7355371900826446, 0.8476190476190476, True,     True, False, True, False
1, 5, 0.9914529914529915, 0.9666666666666667, 0.9789029535864978, True,     True, True, False, False

10, 1, 0.988905325443787, 0.9611790079079798, 0.974845060153117, True,     False, False, False, True
10, 1, 0.9926308032424466, 0.966284074605452, 0.97928026172301, True,     False, False, True, False
10, 1, 1.0, 0.9429793300071276, 0.9706529713866471, True,     False, False, True, True
10, 1, 0.9548063127690101, 0.9851961509992598, 0.9697632058287797, True,     False, True, False, False
10, 1, 1.0, 0.9536707056307911, 0.9762860269974462, True,     False, True, False, True
10, 1, 0.9948263118994827, 0.9641833810888252, 0.9792651873408512, True,     False, True, True, False
10, 1, 0.8158682634730539, 0.902317880794702, 0.8569182389937107, True,     True, False, False, False
10, 1, 0.9984164687252574, 0.8994293865905849, 0.9463414634146341, True,     True, False, False, True
10, 1, 0.9875195007800313, 0.9107913669064748, 0.9476047904191617, True,     True, False, True, False
10, 1, 0.989763779527559, 0.9043165467625899, 0.9451127819548871, True,     True, True, False, False
10, 2, 0.9963235294117647, 0.9401561144839549, 0.9674252565818829, True,     False, False, False, True
10, 2, 0.9945945945945946, 0.9583333333333334, 0.9761273209549071, True,     False, False, True, False
10, 2, 1.0, 0.9213483146067416, 0.9590643274853802, True,     False, False, True, True
10, 2, 0.9546247818499127, 0.9838129496402878, 0.9689991142604075, True,     False, True, False, False
10, 2, 0.9990749306197965, 0.9342560553633218, 0.9655789003129192, True,     False, True, False, True
10, 2, 0.9972972972972973, 0.9592720970537262, 0.9779151943462898, True,     False, True, True, False
10, 2, 0.7805983680870353, 0.8913043478260869, 0.8322861285645239, True,     True, False, False, False
10, 2, 0.999009900990099, 0.8728373702422145, 0.9316712834718375, True,     True, False, False, True
10, 2, 0.9902629016553067, 0.8866608544027899, 0.9356025758969642, True,     True, False, True, False
10, 2, 0.9864472410454985, 0.8915135608048994, 0.9365808823529412, True,     True, True, False, False
10, 3, 0.9909208819714657, 0.958594730238394, 0.9744897959183674, True,     False, False, False, True
10, 3, 0.9968274111675127, 0.9800374298190893, 0.9883611198490091, True,     False, False, True, False
10, 3, 1.0, 0.9489732420659615, 0.9738186462324393, True,     False, False, True, True
10, 3, 0.967984934086629, 0.9865642994241842, 0.9771863117870723, True,     False, True, False, False
10, 3, 0.999346832135859, 0.9526774595267746, 0.9754542556582723, True,     False, True, False, True
10, 3, 1.0, 0.9751088985687617, 0.9873976055450536, True,     False, True, True, False
10, 3, 0.758576874205845, 0.9121466768525592, 0.8283038501560874, True,     True, False, False, False
10, 3, 0.9965706447187929, 0.905860349127182, 0.9490529065969954, True,     True, False, False, True
10, 3, 0.9867724867724867, 0.9383647798742139, 0.961960025789813, True,     True, False, True, False
10, 3, 0.9798251513113652, 0.9239061509194674, 0.9510443864229766, True,     True, True, False, False
10, 4, 0.996551724137931, 0.9467649467649467, 0.9710205795884082, True,     False, False, False, True
10, 4, 0.9991575400168492, 0.9689542483660131, 0.9838241393612609, True,     False, False, True, False
10, 4, 1.0, 0.9289795918367347, 0.9631823952602624, True,     False, False, True, True
10, 4, 0.9720164609053498, 0.9849874895746455, 0.9784589892294945, True,     False, True, False, False
10, 4, 1.0, 0.9379591836734694, 0.9679865206402696, True,     False, True, False, True
10, 4, 0.9991539763113367, 0.9648692810457516, 0.9817123857024107, True,     False, True, True, False
10, 4, 0.7864978902953587, 0.9057337220602527, 0.8419150858175249, True,     True, False, False, False
10, 4, 1.0, 0.8808163265306123, 0.9366319444444445, True,     True, False, False, True
10, 4, 0.9918256130790191, 0.8980263157894737, 0.9425981873111782, True,     True, False, True, False
10, 4, 0.9927338782924614, 0.8981101068200493, 0.9430543572044867, True,     True, True, False, False
10, 5, 0.991304347826087, 0.9421487603305785, 0.9661016949152543, True,     False, False, False, True
10, 5, 1.0, 0.8429752066115702, 0.914798206278027, True,     False, False, True, False
10, 5, 1.0, 0.8099173553719008, 0.8949771689497716, True,     False, False, True, True
10, 5, 0.9666666666666667, 0.9747899159663865, 0.9707112970711297, True,     False, True, False, False
10, 5, 1.0, 0.9338842975206612, 0.9658119658119658, True,     False, True, False, True
10, 5, 1.0, 0.8264462809917356, 0.904977375565611, True,     False, True, True, False
10, 5, 0.35526315789473684, 0.782608695652174, 0.48868778280542985, True,     True, False, False, False
10, 5, 1.0, 0.7024793388429752, 0.8252427184466019, True,     True, False, False, True
10, 5, 1.0, 0.6115702479338843, 0.7589743589743589, True,     True, False, True, False
10, 5, 1.0, 0.7024793388429752, 0.8252427184466019, True,     True, True, False, False



simulazione_3

raggio 50
1, 1, 0.9967969250480462, 0.9879365079365079, 0.9923469387755103, True,     False, False, False, True
1, 1, 0.9867197875166003, 0.9513444302176697, 0.9687092568448501, True,     False, False, True, False
1, 1, 0.999330207635633, 0.9455006337135615, 0.9716704656463694, True,     False, False, True, True
1, 1, 0.9796696315120712, 0.9929169349645847, 0.9862488007675088, True,     False, True, False, False
1, 1, 0.9980719794344473, 0.9854060913705583, 0.991698595146871, True,     False, True, False, True
1, 1, 0.9966599866399466, 0.9479034307496823, 0.9716704656463693, True,     False, True, True, False
1, 1, 0.9032051282051282, 0.9657299520219328, 0.9334216628022524, True,     True, False, False, False
1, 1, 0.9987171263630532, 0.9873176918199112, 0.992984693877551, True,     True, False, False, True
1, 1, 0.9900066622251832, 0.9501278772378516, 0.9696574225122349, True,     True, False, True, False
