fq,pc,prec,recall,f1_score,dimensions,count,pearson,rssi_base,time

simulazione_1

range 50
10, 2, 0.9909638554216867, 0.9699292452830188, 0.9803337306317045, True,     False, False, True, False
10, 2, 1.0, 0.8287551139684395, 0.9063598593799936, True,     False, False, True, True
10, 2, 0.8881618084473528, 0.9803020354563362, 0.9319600499375782, True,     False, True, False, False
10, 2, 0.999290780141844, 0.8239766081871345, 0.9032051282051282, True,     False, True, False, True
10, 2, 0.9914790018259282, 0.9599292869770183, 0.9754491017964072, True,     False, True, True, False
10, 2, 0.4662534435261708, 0.7232905982905983, 0.567001675041876, True,     True, False, False, False
10, 2, 0.9831365935919055, 0.6895328208160851, 0.8105665623913799, True,     True, False, False, True
10, 2, 0.9527720739219713, 0.8477466504263094, 0.8971962616822429, True,     True, False, True, False
10, 2, 0.9322766570605188, 0.8002473716759431, 0.8612312811980033, True,     True, True, False, False
10, 3, 0.9898348157560356, 0.8918145392100744, 0.9382716049382716, True,     False, False, False, True
10, 3, 0.9964973730297724, 0.9715424018212863, 0.9838616714697407, True,     False, False, True, False
10, 3, 1.0, 0.8791832104367555, 0.9357078176878962, True,     False, False, True, True
10, 3, 0.915850144092219, 0.9826839826839827, 0.948090692124105, True,     False, True, False, False
10, 3, 0.9993573264781491, 0.8825198637911464, 0.937311633514165, True,     False, True, False, True
10, 3, 1.0, 0.9653998865570051, 0.9823953823953824, True,     False, True, True, False
10, 3, 0.3353960396039604, 0.7866473149492017, 0.4702819956616052, True,     True, False, False, False
10, 3, 0.9963583394027676, 0.7781569965870307, 0.8738422229319707, True,     True, False, False, True
10, 3, 0.980276134122288, 0.8603577611079054, 0.9164105716041795, True,     True, False, True, False
10, 3, 0.9699453551912568, 0.8260616637579988, 0.8922400251335217, True,     True, True, False, False
10, 4, 0.9876084262701363, 0.8724685276409414, 0.9264748619587329, True,     False, False, False, True
10, 4, 0.9827201783723523, 0.9708149779735683, 0.9767313019390581, True,     False, False, True, False
10, 4, 1.0, 0.8641039523551706, 0.9270984606447865, True,     False, False, True, True
10, 4, 0.9243421052631579, 0.9865418373317729, 0.9544296631757714, True,     False, True, False, False
10, 4, 0.9993761696818465, 0.8678223185265439, 0.928964917367353, True,     False, True, False, True
10, 4, 0.9904440697020798, 0.9628415300546448, 0.9764477694652258, True,     False, True, True, False
10, 4, 0.4326113116726835, 0.7953539823008849, 0.5604053000779424, True,     True, False, False, False
10, 4, 0.989067055393586, 0.7407205240174672, 0.8470661672908864, True,     True, False, False, True
10, 4, 0.9191919191919192, 0.8470040721349622, 0.8816227671813502, True,     True, False, True, False
10, 4, 0.9481132075471698, 0.7949152542372881, 0.8647818070067608, True,     True, True, False, False
10, 5, 0.9977528089887641, 0.8809523809523809, 0.9357218124341412, True,     False, False, False, True
10, 5, 0.9800443458980045, 0.8911290322580645, 0.9334741288278776, True,     False, False, True, False
10, 5, 1.0, 0.8217821782178217, 0.9021739130434783, True,     False, False, True, True
10, 5, 0.9402390438247012, 0.9936842105263158, 0.9662231320368475, True,     False, True, False, False
10, 5, 1.0, 0.8772277227722772, 0.9345991561181435, True,     False, True, False, True
10, 5, 1.0, 0.8930693069306931, 0.9435146443514645, True,     False, True, True, False
10, 5, 0.4380165289256198, 0.5282392026578073, 0.47891566265060237, True,     True, False, False, False
10, 5, 1.0, 0.594059405940594, 0.7453416149068323, True,     True, False, False, True
10, 5, 0.976897689768977, 0.5943775100401606, 0.7390761548064918, True,     True, False, True, False
10, 5, 0.9657320872274143, 0.6275303643724697, 0.7607361963190186, True,     True, True, False, False


range 100
1, 1, 0.993919124353907, 0.9434343434343434, 0.9680189517323068, True,     False, False, False, True
1, 1, 0.9013914095583787, 0.9433364988920544, 0.9218870843000773, True,     False, False, True, False
1, 1, 1.0, 0.9182209469153515, 0.9573672400897532, True,     False, False, True, True
1, 1, 0.8830357142857143, 0.9595730918499353, 0.9197148171109734, True,     False, True, False, False
1, 1, 0.9996942830938551, 0.9385763490241102, 0.9681717246484086, True,     False, True, False, True
1, 1, 0.9875719915125796, 0.945993031358885, 0.9663354589945129, True,     False, True, True, False
1, 1, 0.5243745991019885, 0.8166833166833167, 0.638671875, True,     True, False, False, False
1, 1, 0.9944324157129601, 0.9273146812806461, 0.9597014925373134, True,     True, False, False, True
1, 1, 0.8990603213094878, 0.940989847715736, 0.9195473569989149, True,     True, False, True, False
1, 1, 0.9720071471113758, 0.9625479209672663, 0.9672544080604534, True,     True, True, False, False
1, 2, 0.9787077826725403, 0.9427157001414427, 0.9603746397694525, True,     False, False, False, True
1, 2, 0.9610294117647059, 0.9402877697841726, 0.9505454545454545, True,     False, False, True, False
1, 2, 0.9962164207340144, 0.9155076495132128, 0.9541583620221056, True,     False, False, True, True
1, 2, 0.9042324246771879, 0.9625811378388698, 0.9324949140003698, True,     False, True, False, False
1, 2, 1.0, 0.9397089397089398, 0.9689174705251876, True,     False, True, False, True
1, 2, 0.9867938371239912, 0.9438596491228071, 0.9648493543758966, True,     False, True, True, False
1, 2, 0.5591066615325375, 0.8340034462952326, 0.669432918395574, True,     True, False, False, False
1, 2, 0.9902876354127755, 0.926923076923077, 0.9575582445367529, True,     True, False, False, True
1, 2, 0.9668752300331248, 0.9395565092989986, 0.9530201342281879, True,     True, False, True, False
1, 2, 0.9682195738533766, 0.9581844174410293, 0.9631758577330699, True,     True, True, False, False
1, 3, 0.9786241741158181, 0.931557528671846, 0.9545109931766489, True,     False, False, False, True
1, 3, 0.974445697106351, 0.9639405204460967, 0.9691646421229677, True,     False, False, True, False
1, 3, 0.9988142292490119, 0.9172413793103448, 0.9562913907284768, True,     False, False, True, True
1, 3, 0.9122871946706144, 0.9777865926219754, 0.9439019720467164, True,     False, True, False, False
1, 3, 0.997270955165692, 0.9298436932024718, 0.9623777276147479, True,     False, True, False, True
1, 3, 0.9852663392519834, 0.9591761677087164, 0.9720462169213567, True,     False, True, True, False
1, 3, 0.3439539347408829, 0.8541468064823642, 0.4904214559386973, True,     True, False, False, False
1, 3, 0.9853639240506329, 0.9154722528482175, 0.9491331682225185, True,     True, False, False, True
1, 3, 0.9789156626506024, 0.9622501850481125, 0.9705113848450914, True,     True, False, True, False
1, 3, 0.9737841945288754, 0.9531424321309037, 0.9633527532418719, True,     True, True, False, False
1, 4, 0.9859829059829059, 0.9369720597790773, 0.9608529068798933, True,     False, False, False, True
1, 4, 0.9139495798319328, 0.949703108627314, 0.9314833847207948, True,     False, False, True, False
1, 4, 0.9940267041461701, 0.9119922630560928, 0.9512441156691325, True,     False, False, True, True
1, 4, 0.8628217660475725, 0.9814677538917717, 0.9183284203225246, True,     False, True, False, False
1, 4, 0.9962315861596437, 0.9356499356499357, 0.9649908743985399, True,     False, True, False, True
1, 4, 0.9805194805194806, 0.9369693011103853, 0.9582498329993321, True,     False, True, True, False
1, 4, 0.5406955898171387, 0.8204570184983678, 0.651826237302788, True,     True, False, False, False
1, 4, 0.9864724245577523, 0.9233766233766234, 0.9538822740231427, True,     True, False, False, True
1, 4, 0.9170896785109983, 0.942936673625609, 0.9298335906673528, True,     True, False, True, False
1, 4, 0.9821488716739643, 0.9510763209393346, 0.9663628831814415, True,     True, True, False, False
1, 5, 0.9790874524714829, 0.9296028880866426, 0.9537037037037036, True,     False, False, False, True
1, 5, 0.9437652811735942, 0.7121771217712177, 0.8117770767613041, True,     False, False, True, False
1, 5, 0.9974358974358974, 0.6897163120567376, 0.8155136268343816, True,     False, False, True, True
1, 5, 0.9094202898550725, 0.974757281553398, 0.9409559512652297, True,     False, True, False, False
1, 5, 1.0, 0.9256637168141593, 0.9613970588235294, True,     False, True, False, True
1, 5, 0.9875, 0.7053571428571429, 0.8229166666666667, True,     False, True, True, False
1, 5, 0.564453125, 0.8450292397660819, 0.6768149882903982, True,     True, False, False, False
1, 5, 0.9960238568588469, 0.8898756660746003, 0.9399624765478424, True,     True, False, False, True
1, 5, 0.9441624365482234, 0.6850828729281768, 0.7940234791889008, True,     True, False, True, False
1, 5, 0.9571984435797666, 0.9060773480662984, 0.9309366130558184, True,     True, True, False, False

10, 1, 0.9592352092352092, 0.8064907491659083, 0.8762563849069038, True,     False, False, False, True
10, 1, 0.9066208619612742, 0.9331404693024751, 0.9196895295422144, True,     False, False, True, False
10, 1, 0.99963113242346, 0.7949545321208565, 0.8856209150326797, True,     False, False, True, True
10, 1, 0.8575880336553443, 0.9319336268201829, 0.893216488153197, True,     False, True, False, False
10, 1, 0.9962811454072146, 0.7879411764705883, 0.8799474462144852, True,     False, True, False, True
10, 1, 0.9619016606968415, 0.897054357728515, 0.9283469516027657, True,     False, True, True, False
10, 1, 0.3399715504978663, 0.6151866151866152, 0.43792945487860746, True,     True, False, False, False
10, 1, 0.981651376146789, 0.6350148367952523, 0.7711711711711712, True,     True, False, False, True
10, 1, 0.8359972202918694, 0.818924438393465, 0.827372764786795, True,     True, False, True, False
10, 1, 0.935765868491068, 0.759642085775995, 0.8385558583106266, True,     True, True, False, False
10, 2, 0.971441947565543, 0.7515392973560304, 0.847457627118644, True,     False, False, False, True
10, 2, 0.9677296886864085, 0.9313116550968213, 0.9491714764475889, True,     False, False, True, False
10, 2, 1.0, 0.7374202693125443, 0.8488680399755252, True,     False, False, True, True
10, 2, 0.8295281582952816, 0.9182813816343723, 0.8716513394642142, True,     False, True, False, False
10, 2, 0.998547215496368, 0.7314650585313941, 0.8443898443898444, True,     False, True, False, True
10, 2, 0.964769647696477, 0.9124862687660198, 0.9378998870907038, True,     False, True, True, False
10, 2, 0.3314987298899238, 0.6299275945293644, 0.4343966712898752, True,     True, False, False, False
10, 2, 0.9945255474452555, 0.5812300035549236, 0.7336773614538927, True,     True, False, False, True
10, 2, 0.91553480475382, 0.8223408311094167, 0.8664390439847359, True,     True, False, True, False
10, 2, 0.9002932551319648, 0.7035905271199389, 0.7898799313893653, True,     True, True, False, False
10, 3, 0.9674196350999131, 0.8092296511627907, 0.8812821527502969, True,     False, False, False, True
10, 3, 0.9732006125574273, 0.9220166848023214, 0.9469174892903707, True,     False, False, True, False
10, 3, 0.9995519713261649, 0.7894550601556971, 0.8821668643732701, True,     False, False, True, True
10, 3, 0.8308769344141489, 0.9522804054054054, 0.8874458874458874, True,     False, True, False, False
10, 3, 0.9950936663693131, 0.7922585227272727, 0.8821668643732701, True,     False, True, False, True
10, 3, 0.9940523394131642, 0.8915362731152204, 0.9400074990626172, True,     False, True, True, False
10, 3, 0.257421875, 0.7116630669546437, 0.3780837636259323, True,     True, False, False, False
10, 3, 0.9779451317912856, 0.6525484565685571, 0.7827771797631864, True,     True, False, False, True
10, 3, 0.9443272880641079, 0.8307977736549165, 0.8839320963284643, True,     True, False, True, False
10, 3, 0.9115969581749049, 0.7262400605831124, 0.8084299262381455, True,     True, True, False, False
10, 4, 0.9733791326749678, 0.7609936220208123, 0.8541823662396383, True,     False, False, False, True
10, 4, 0.9476642079381805, 0.9329183955739973, 0.9402334901550792, True,     False, False, True, False
10, 4, 1.0, 0.7464649786254521, 0.8548295989455845, True,     False, False, True, True
10, 4, 0.8036593947923997, 0.9198550140958518, 0.8578403755868544, True,     False, True, False, False
10, 4, 0.9991193306913254, 0.7466271799934189, 0.8546139359698682, True,     False, True, False, True
10, 4, 0.975335509611897, 0.9044735956945846, 0.9385689354275741, True,     False, True, True, False
10, 4, 0.2868663594470046, 0.6309121621621622, 0.39440337909186907, True,     True, False, False, False
10, 4, 0.993421052631579, 0.5982172334103665, 0.7467545847929117, True,     True, False, False, True
10, 4, 0.8384998086490624, 0.8365788468881252, 0.8375382262996941, True,     True, False, True, False
10, 4, 0.9020034843205574, 0.7354403409090909, 0.8102503912363067, True,     True, True, False, False
10, 5, 0.9704545454545455, 0.7707581227436823, 0.8591549295774648, True,     False, False, False, True
10, 5, 0.9758241758241758, 0.7985611510791367, 0.8783382789317508, True,     False, False, True, False
10, 5, 1.0, 0.6966490299823633, 0.8212058212058212, True,     False, False, True, True
10, 5, 0.8781818181818182, 0.966, 0.9199999999999999, True,     False, True, False, False
10, 5, 0.9976635514018691, 0.7544169611307421, 0.8591549295774648, True,     False, True, False, True
10, 5, 1.0, 0.7901234567901234, 0.8827586206896552, True,     False, True, True, False
10, 5, 0.30612244897959184, 0.3191489361702128, 0.3125, True,     True, False, False, False
10, 5, 0.9803149606299213, 0.4430604982206406, 0.6102941176470589, True,     True, False, False, True
10, 5, 0.9288389513108615, 0.45255474452554745, 0.6085889570552147, True,     True, False, True, False
10, 5, 0.926829268292683, 0.48717948717948717, 0.638655462184874, True,     True, True, False, False



simulazione_2

raggio 50
1, 1, 0.977017937219731, 0.9753777280358142, 0.9761971436572389, True,     False, False, False, True
1, 1, 0.9815561959654179, 0.9482182628062361, 0.9645992636646842, True,     False, False, True, False
1, 1, 0.9988221436984688, 0.9288061336254108, 0.9625425652667423, True,     False, False, True, True
1, 1, 0.9933444259567388, 0.9862334801762115, 0.9897761812655429, True,     False, True, False, False
1, 1, 0.9994391475042064, 0.9753694581280788, 0.9872576177285319, True,     False, True, False, True
1, 1, 0.9988412514484357, 0.9441401971522454, 0.9707207207207207, True,     False, True, True, False
1, 1, 0.8491208167895632, 0.9583866837387964, 0.9004511278195488, True,     True, False, False, False
1, 1, 0.9954929577464788, 0.9708791208791209, 0.9830319888734353, True,     True, False, False, True
1, 1, 0.9488372093023256, 0.9379310344827586, 0.9433526011560694, True,     True, False, True, False
1, 1, 0.9921700223713646, 0.9779492833517089, 0.9850083287062744, True,     True, True, False, False
1, 2, 0.9619845360824743, 0.9854785478547855, 0.9735898271926965, True,     False, False, False, True
1, 2, 0.9748299319727891, 0.9323357189329864, 0.953109411373462, True,     False, False, True, False
1, 2, 0.9986244841815681, 0.9236641221374046, 0.9596827495042961, True,     False, False, True, True
1, 2, 0.971190781049936, 0.9921517331589274, 0.9815593659010028, True,     False, True, False, False
1, 2, 1.0, 0.9809402795425667, 0.9903784477228992, True,     False, True, False, True
1, 2, 0.9972527472527473, 0.9248407643312102, 0.9596827495042961, True,     False, True, True, False
1, 2, 0.8104015799868335, 0.9572317262830482, 0.8777183600713013, True,     True, False, False, False
1, 2, 0.9824789097988319, 0.9786683904330963, 0.9805699481865284, True,     True, False, False, True
1, 2, 0.963013698630137, 0.925, 0.9436241610738255, True,     True, False, True, False
1, 2, 0.9902723735408561, 0.9794740218088518, 0.9848435988390842, True,     True, True, False, False
1, 3, 0.9935518538420204, 0.9600207684319834, 0.9764985476630579, True,     False, False, False, True
1, 3, 0.9893560404470463, 0.9692387904066736, 0.9791941006057414, True,     False, False, True, False
1, 3, 0.9994526546250684, 0.9426948890036139, 0.9702444208289054, True,     False, False, True, True
1, 3, 0.9906832298136646, 0.996875, 0.9937694704049845, True,     False, True, False, False
1, 3, 0.9989241527703067, 0.9591942148760331, 0.9786561264822135, True,     False, True, False, True
1, 3, 0.9994678020223523, 0.9695405265875064, 0.9842767295597484, True,     False, True, True, False
1, 3, 0.6846846846846847, 0.9620253164556962, 0.8, True,     True, False, False, False
1, 3, 0.996232508073197, 0.9585706887622993, 0.977038796516231, True,     True, False, False, True
1, 3, 0.98825413774693, 0.9660751565762005, 0.9770387965162312, True,     True, False, True, False
1, 3, 0.995822454308094, 0.9880829015544041, 0.9919375812743824, True,     True, True, False, False
1, 4, 0.9956548727498448, 0.9674306393244874, 0.9813398592841848, True,     False, False, False, True
1, 4, 0.9832797427652733, 0.9328859060402684, 0.9574201628052599, True,     False, False, True, False
1, 4, 1.0, 0.9171171171171171, 0.956766917293233, True,     False, False, True, True
1, 4, 0.9830097087378641, 0.9896151496640195, 0.9863013698630138, True,     False, True, False, False
1, 4, 0.9993853718500307, 0.9771634615384616, 0.9881494986326346, True,     False, True, False, True
1, 4, 0.9928940568475452, 0.9292623941958887, 0.9600249843847595, True,     False, True, True, False
1, 4, 0.753140703517588, 0.9426100628930818, 0.8372905027932961, True,     True, False, False, False
1, 4, 0.9975247524752475, 0.9704996989765202, 0.9838266707354287, True,     True, False, False, True
1, 4, 0.9779935275080907, 0.9264255058246474, 0.9515113350125944, True,     True, False, True, False
1, 4, 0.99209726443769, 0.9878934624697336, 0.9899909008189264, True,     True, True, False, False
1, 5, 1.0, 0.9736842105263158, 0.9866666666666666, True,     False, False, False, True
1, 5, 0.9556650246305419, 0.754863813229572, 0.8434782608695653, True,     False, False, True, False
1, 5, 1.0, 0.7330827067669173, 0.8459869848156182, True,     False, False, True, True
1, 5, 0.9886792452830189, 0.9961977186311787, 0.9924242424242423, True,     False, True, False, False
1, 5, 1.0, 0.9736842105263158, 0.9866666666666666, True,     False, True, False, True
1, 5, 0.9974554707379135, 0.7382297551789078, 0.8484848484848484, True,     False, True, True, False
1, 5, 0.6746987951807228, 0.9081081081081082, 0.7741935483870969, True,     True, False, False, False
1, 5, 1.0, 0.9511278195488722, 0.9749518304431599, True,     True, False, False, True
1, 5, 0.9819121447028424, 0.7238095238095238, 0.8333333333333333, True,     True, False, True, False
1, 5, 0.9941291585127201, 0.9603024574669187, 0.9769230769230768, True,     True, True, False, False

10, 1, 0.9751515151515151, 0.9075014100394811, 0.9401110137306457, True,     False, False, False, True
10, 1, 0.9347699475829936, 0.9430082256169212, 0.9388710149166423, True,     False, False, True, False
10, 1, 1.0, 0.8897464167585446, 0.9416569428238039, True,     False, False, True, True
10, 1, 0.9045197740112995, 0.9732522796352584, 0.9376281112737922, True,     False, True, False, False
10, 1, 1.0, 0.9057331863285557, 0.9505351460804166, True,     False, True, False, True
10, 1, 0.9882144961697112, 0.9347826086956522, 0.9607562303065024, True,     False, True, True, False
10, 1, 0.5906832298136646, 0.8233766233766234, 0.687884267631103, True,     True, False, False, False
10, 1, 0.9986666666666667, 0.826710816777042, 0.9045893719806763, True,     True, False, False, True
10, 1, 0.9413619167717528, 0.8675188843695526, 0.9029331720592682, True,     True, False, True, False
10, 1, 0.9673416067929458, 0.8395691609977324, 0.898937784522003, True,     True, True, False, False
10, 2, 0.9936215450035436, 0.8987179487179487, 0.9437899697071693, True,     False, False, False, True
10, 2, 0.9613559322033899, 0.9378306878306878, 0.9494476062939404, True,     False, False, True, False
10, 2, 1.0, 0.8648820905035054, 0.9275461380724539, True,     False, False, True, True
10, 2, 0.9042071197411004, 0.9831104855735397, 0.9420094403236683, True,     False, True, False, False
10, 2, 0.9992810927390366, 0.8864795918367347, 0.9395065900642109, True,     False, True, False, True
10, 2, 0.972807613868117, 0.9359058207979072, 0.9540000000000001, True,     False, True, True, False
10, 2, 0.5721574344023324, 0.7993890020366599, 0.6669498725573492, True,     True, False, False, False
10, 2, 0.9991928974979822, 0.7895408163265306, 0.8820805130032062, True,     True, False, False, True
10, 2, 0.933933933933934, 0.8399729912221472, 0.8844649840028439, True,     True, False, True, False
10, 2, 0.9542682926829268, 0.829688535453943, 0.8876285005317264, True,     True, True, False, False
10, 3, 0.9804347826086957, 0.9101917255297679, 0.9440083725798012, True,     False, False, False, True
10, 3, 0.9954105048444671, 0.971627675460428, 0.983375314861461, True,     False, False, True, False
10, 3, 0.9988962472406181, 0.8978174603174603, 0.9456635318704285, True,     False, False, True, True
10, 3, 0.9468138484696438, 0.9869246861924686, 0.9664532650448144, True,     False, True, False, False
10, 3, 0.9994499449944995, 0.9008428358948934, 0.9475880052151238, True,     False, True, False, True
10, 3, 1.0, 0.9608523290386521, 0.9800353803386403, True,     False, True, True, False
10, 3, 0.41926945473795657, 0.8599348534201955, 0.5637010676156583, True,     True, False, False, False
10, 3, 0.994535519125683, 0.8153310104529616, 0.8960612691466083, True,     True, False, False, True
10, 3, 0.9742465753424657, 0.9020801623541349, 0.9367755532139094, True,     True, False, True, False
10, 3, 0.9695227142035653, 0.8580152671755725, 0.9103671706263499, True,     True, True, False, False
10, 4, 0.9777027027027027, 0.9021197007481296, 0.9383916990920882, True,     False, False, False, True
10, 4, 0.9858247422680413, 0.9473684210526315, 0.966214082728134, True,     False, False, True, False
10, 4, 1.0, 0.8747709224190593, 0.9332029977191268, True,     False, False, True, True
10, 4, 0.9228855721393034, 0.9808327825512227, 0.9509772508811277, True,     False, True, False, False
10, 4, 0.9993174061433447, 0.8948655256723717, 0.9442115446630119, True,     False, True, False, True
10, 4, 0.9987012987012988, 0.9406727828746178, 0.9688188976377953, True,     False, True, True, False
10, 4, 0.535142658315936, 0.7936016511867905, 0.6392352452202826, True,     True, False, False, False
10, 4, 0.9793893129770992, 0.7968944099378882, 0.8787671232876713, True,     True, False, False, True
10, 4, 0.9675324675324676, 0.8423366834170855, 0.900604432505037, True,     True, False, True, False
10, 4, 0.9720588235294118, 0.8267667292057536, 0.8935451165934437, True,     True, True, False, False
10, 5, 0.9855371900826446, 0.9068441064638784, 0.9445544554455446, True,     False, False, False, True
10, 5, 0.9957173447537473, 0.8757062146892656, 0.9318637274549098, True,     False, False, True, False
10, 5, 1.0, 0.8123827392120075, 0.89648033126294, True,     False, False, True, True
10, 5, 0.9697542533081286, 0.9922630560928434, 0.9808795411089867, True,     False, True, False, False
10, 5, 1.0, 0.9024390243902439, 0.9487179487179488, True,     False, True, False, True
10, 5, 1.0, 0.874296435272045, 0.9329329329329329, True,     False, True, True, False
10, 5, 0.42028985507246375, 0.5938566552901023, 0.4922206506364921, True,     True, False, False, False
10, 5, 0.9971264367816092, 0.6522556390977443, 0.7886363636363636, True,     True, False, False, True
10, 5, 0.9733727810650887, 0.6278625954198473, 0.7633410672853828, True,     True, False, True, False
10, 5, 0.986449864498645, 0.6893939393939394, 0.8115942028985508, True,     True, True, False, False



simulazione_3

raggio 50
1, 1, 0.9958115183246073, 0.9467396714783475, 0.9706557795355959, True,     False, False, False, True
1, 1, 0.964248159831756, 0.9409953822473063, 0.95247987535705, True,     False, False, True, False
1, 1, 1.0, 0.9142290530490828, 0.9551929551929552, True,     False, False, True, True
1, 1, 0.9417330677290837, 0.9952631578947368, 0.9677584442169908, True,     False, True, False, False
1, 1, 0.9989669421487604, 0.9598014888337469, 0.9789926600860542, True,     False, True, False, True
1, 1, 0.9968203497615262, 0.9353555445052213, 0.9651103129810159, True,     False, True, True, False
1, 1, 0.85, 0.955388180764774, 0.8996181123840699, True,     True, False, False, False
1, 1, 0.9994834710743802, 0.9598214285714286, 0.979251012145749, True,     True, False, False, True
1, 1, 0.97094558901215, 0.9367991845056065, 0.9535667963683527, True,     True, False, True, False
